appointmentId,maskedRegNum,cityId,listingPrice,carName,make,model,variant,year,transmissionType,bodyType,fuelType,ownership,registrationDate,cityRto,color,odometer,emiDetails,modelGroup,oemServiceHistoryAvailable,fitnessAge,features
DLR1000659,UP32**3808,173,995000,KIA SELTOS,KIA,SELTOS,HTE 1.5 DIESEL,2021,"{'value': 'Manual', 'display': 'Manual'}",SUV,Diesel,1,1614556800000,UP32,White,"{'value': 45811, 'display': '45.81k km'}","{'cashDownPayment': 0, 'emiStartingValue': 18939, 'emiEndingValue': 18939, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 19452, 'emiOriginalEndingValue': 19452, 'tenure': 72, 'displayText': 'EMI ₹18,939/m', 'notAvailableText': 'Not available on EMI'}",SELTOS,False,14,"['RearAc', 'Bluetooth', 'ParkingAssist']"
11332838725,TN13*8875,6105,472000,Renault Kwid,Renault,Kwid,CLIMBER MT 1.0,2022,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1669852800000,TN13,Orange,"{'value': 32711, 'display': '32.71k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9228, 'emiEndingValue': 9228, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9228, 'emiOriginalEndingValue': 9228, 'tenure': 72, 'displayText': 'EMI ₹9,228/m', 'notAvailableText': 'Not available on EMI'}",Kwid,False,15,"['InfotainmentSystem', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'GpsNavigation']"
12431040778,******XXXX,2598,81000,Chevrolet Spark,Chevrolet,Spark,LT 1.0,2011,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,3,1317427200000,MH15,Blue,"{'value': 81476, 'display': '81.48k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7197, 'emiEndingValue': 7197, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7197, 'emiOriginalEndingValue': 7197, 'tenure': 12, 'displayText': 'EMI ₹7,197/m', 'notAvailableText': 'Not available on EMI'}",Spark,False,15,[]
15226543754,******XXXX,2310,280000,Hyundai i20 Active,Hyundai,i20 Active,1.4 SX,2015,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Diesel,2,1454284800000,UP93,Silver,"{'value': 87624, 'display': '87.62k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7373, 'emiEndingValue': 7373, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7373, 'emiOriginalEndingValue': 7373, 'tenure': 48, 'displayText': 'EMI ₹7,373/m', 'notAvailableText': 'Not available on EMI'}",i20,False,14,"['RearAc', 'AlloyWheels', 'Bluetooth', 'ParkingAssist', 'TopModel']"
31187223761,MP13**7668,2920,795160,Maruti Baleno,Maruti,Baleno, ZETA CNG 1.2L,2023,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,CNG,1,1677628800000,MP13,White,"{'value': 15498, 'display': '15.50k km'}","{'cashDownPayment': 0, 'emiStartingValue': 15546, 'emiEndingValue': 15546, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 15546, 'emiOriginalEndingValue': 15546, 'tenure': 72, 'displayText': 'EMI ₹15,546/m', 'notAvailableText': 'Not available on EMI'}",Baleno,False,13,"['InfotainmentSystem', 'RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart']"
10370046710,MH43**5029,2378,800000,Maruti Ertiga,Maruti,Ertiga,ZXI+ SHVS,2019,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1554076800000,MH43,Red,"{'value': 48775, 'display': '48.78k km'}","{'cashDownPayment': 0, 'emiStartingValue': 15227, 'emiEndingValue': 15227, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 15640, 'emiOriginalEndingValue': 15640, 'tenure': 72, 'displayText': 'EMI ₹15,227/m', 'notAvailableText': 'Not available on EMI'}",Ertiga,False,15,"['InfotainmentSystem', 'RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart', 'TopModel', 'GpsNavigation']"
12530344793,******XXXX,2660,612000,Maruti Ertiga,Maruti,Ertiga,VDI,2014,"{'value': 'Manual', 'display': 'Manual'}",SUV,Diesel,2,1409529600000,MH20,White,"{'value': 220702, 'display': '2.2L km'}","{'cashDownPayment': 0, 'emiStartingValue': 20327, 'emiEndingValue': 20327, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 20327, 'emiOriginalEndingValue': 20327, 'tenure': 36, 'displayText': 'EMI ₹20,327/m', 'notAvailableText': 'Not available on EMI'}",Ertiga,False,14,"['RearAc', 'SpecialRegNo']"
DLR1001322,MH26**3856,2458,400000,Tata Tiago,Tata,Tiago,XM DIESEL,2018,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Diesel,1,1583020800000,MH26,Silver,"{'value': 113324, 'display': '1.1L km'}","{'cashDownPayment': 0, 'emiStartingValue': 8898, 'emiEndingValue': 8898, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 8898, 'emiOriginalEndingValue': 8898, 'tenure': 60, 'displayText': 'EMI ₹8,898/m', 'notAvailableText': 'Not available on EMI'}",Tiago,False,14,[]
12510148773,MH02**1376,2423,488000,Hyundai Elite i20,Hyundai,Elite i20,SPORTZ 1.2,2017,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,2,1512086400000,MH02,White,"{'value': 54803, 'display': '54.80k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9540, 'emiEndingValue': 9540, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9540, 'emiOriginalEndingValue': 9540, 'tenure': 72, 'displayText': 'EMI ₹9,540/m', 'notAvailableText': 'Not available on EMI'}",i20,False,15,"['RearAc', 'Bluetooth', 'ParkingAssist']"
16287347797,******XXXX,8518,1050000,Maruti XL6,Maruti,XL6,ALPHA MT,2022,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1654041600000,JH01,Blue,"{'value': 86360, 'display': '86.36k km'}","{'cashDownPayment': 0, 'emiStartingValue': 19986, 'emiEndingValue': 19986, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 20528, 'emiOriginalEndingValue': 20528, 'tenure': 72, 'displayText': 'EMI ₹19,986/m', 'notAvailableText': 'Not available on EMI'}",XL6,False,15,[]
13527540711,GJ05**3758,1605,220000,Hyundai Eon,Hyundai,Eon,ERA +,2016,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1477958400000,GJ05,White,"{'value': 44995, 'display': '45.00k km'}","{'cashDownPayment': 0, 'emiStartingValue': 4301, 'emiEndingValue': 4301, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 4301, 'emiOriginalEndingValue': 4301, 'tenure': 72, 'displayText': 'EMI ₹4,301/m', 'notAvailableText': 'Not available on EMI'}",Eon,False,15,[]
10239226702,TS11**0155,3686,729822,Hyundai Creta,Hyundai,Creta,SX PLUS 1.6 PETROL,2016,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1462060800000,TS11,Black,"{'value': 53087, 'display': '53.09k km'}","{'cashDownPayment': 0, 'emiStartingValue': 14268, 'emiEndingValue': 14268, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 14268, 'emiOriginalEndingValue': 14268, 'tenure': 72, 'displayText': 'EMI ₹14,268/m', 'notAvailableText': 'Not available on EMI'}",Creta,False,15,"['RearAc', 'AlloyWheels', 'Bluetooth', 'ParkingAssist', 'TopModel', 'GpsNavigation']"
13417846770,******XXXX,1512,750000,Mahindra XUV300,Mahindra,XUV300,W8 (O) 1.2 PETROL AMT,2021,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Petrol,2,1609459200000,DL8C,Red,"{'value': 26825, 'display': '26.83k km'}","{'cashDownPayment': 0, 'emiStartingValue': 14663, 'emiEndingValue': 14663, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 14663, 'emiOriginalEndingValue': 14663, 'tenure': 72, 'displayText': 'EMI ₹14,663/m', 'notAvailableText': 'Not available on EMI'}",XUV300,False,15,"['InfotainmentSystem', 'Sunroof/Moonroof', 'LeatherSeats', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'TopModel', 'GpsNavigation', 'Tpms']"
10263334762,KA01**1944,4709,987000,Tata NEXON,Tata,NEXON,XZA PLUS (O) DIESEL,2021,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Diesel,1,1630454400000,KA01,Silver,"{'value': 58249, 'display': '58.25k km'}","{'cashDownPayment': 0, 'emiStartingValue': 18787, 'emiEndingValue': 18787, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 19296, 'emiOriginalEndingValue': 19296, 'tenure': 72, 'displayText': 'EMI ₹18,787/m', 'notAvailableText': 'Not available on EMI'}",NEXON,False,14,"['InfotainmentSystem', 'RearAc', 'Sunroof/Moonroof', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'TopModel', 'Tpms']"
10847845750,KA19**1140,4709,567000,Hyundai Grand i10,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,2019,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1556668800000,KA19,Silver,"{'value': 19791, 'display': '19.79k km'}","{'cashDownPayment': 0, 'emiStartingValue': 11085, 'emiEndingValue': 11085, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 11085, 'emiOriginalEndingValue': 11085, 'tenure': 72, 'displayText': 'EMI ₹11,085/m', 'notAvailableText': 'Not available on EMI'}",i10,False,15,"['RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart', 'TopModel']"
12529943753,******XXXX,2660,650000,Tata PUNCH,Tata,PUNCH,PURE MT,2023,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1688169600000,MH22,Silver,"{'value': 15882, 'display': '15.88k km'}","{'cashDownPayment': 0, 'emiStartingValue': 12708, 'emiEndingValue': 12708, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 12708, 'emiOriginalEndingValue': 12708, 'tenure': 72, 'displayText': 'EMI ₹12,708/m', 'notAvailableText': 'Not available on EMI'}",PUNCH,False,15,['ParkingAssist']
10374047774,MH01**0996,2378,552000,Hyundai AURA,Hyundai,AURA,S 1.2 CNG,2020,"{'value': 'Manual', 'display': 'Manual'}",Sedan,CNG,1,1593561600000,MH01,Brown,"{'value': 72642, 'display': '72.64k km'}","{'cashDownPayment': 0, 'emiStartingValue': 10792, 'emiEndingValue': 10792, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 10792, 'emiOriginalEndingValue': 10792, 'tenure': 72, 'displayText': 'EMI ₹10,792/m', 'notAvailableText': 'Not available on EMI'}",AURA,False,13,"['RearAc', 'Bluetooth', 'ParkingAssist']"
15153026769,******XXXX,404,517000,Maruti Celerio,Maruti,Celerio,VXI CNG,2022,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1651363200000,DL1C,Silver,"{'value': 45947, 'display': '45.95k km'}","{'cashDownPayment': 0, 'emiStartingValue': 10107, 'emiEndingValue': 10107, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 10107, 'emiOriginalEndingValue': 10107, 'tenure': 72, 'displayText': 'EMI ₹10,107/m', 'notAvailableText': 'Not available on EMI'}",Celerio,False,15,['ParkingAssist']
DLR1001286,MH02**1516,2598,775000,Skoda Rapid,Skoda,Rapid,STYLE 1.5 TDI AT,2018,"{'value': 'Automatic', 'display': 'Auto'}",Sedan,Diesel,1,1525132800000,MH02,Red,"{'value': 78867, 'display': '78.87k km'}","{'cashDownPayment': 0, 'emiStartingValue': 15151, 'emiEndingValue': 15151, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 15151, 'emiOriginalEndingValue': 15151, 'tenure': 72, 'displayText': 'EMI ₹15,151/m', 'notAvailableText': 'Not available on EMI'}",Rapid,False,14,"['InfotainmentSystem', 'RearAc', 'LeatherSeats', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'TopModel']"
11351543712,*****XXXX,5732,503000,Maruti Swift Dzire,Maruti,Swift Dzire,VDI ABS,2015,"{'value': 'Manual', 'display': 'Manual'}",Sedan,Diesel,1,1451606400000,TN12,Red,"{'value': 94175, 'display': '94.18k km'}","{'cashDownPayment': 0, 'emiStartingValue': 13246, 'emiEndingValue': 13246, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 13246, 'emiOriginalEndingValue': 13246, 'tenure': 48, 'displayText': 'EMI ₹13,246/m', 'notAvailableText': 'Not available on EMI'}",Dzire,False,14,[]
24902348754,******XXXX,2889,1200000,Hyundai Creta,Hyundai,Creta,S 1.5 DIESEL,2020,"{'value': 'Manual', 'display': 'Manual'}",SUV,Diesel,2,1593561600000,MH07,White,"{'value': 134764, 'display': '1.3L km'}","{'cashDownPayment': 0, 'emiStartingValue': 26091, 'emiEndingValue': 26091, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 26693, 'emiOriginalEndingValue': 26693, 'tenure': 60, 'displayText': 'EMI ₹26,091/m', 'notAvailableText': 'Not available on EMI'}",Creta,False,14,"['InfotainmentSystem', 'RearAc', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'Tpms']"
11048042795,DL3C**7535,134,537600,Maruti Baleno,Maruti,Baleno,DELTA PETROL 1.2,2021,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1633046400000,DL3C,Silver,"{'value': 56680, 'display': '56.68k km'}","{'cashDownPayment': 0, 'emiStartingValue': 10510, 'emiEndingValue': 10510, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 10510, 'emiOriginalEndingValue': 10510, 'tenure': 72, 'displayText': 'EMI ₹10,510/m', 'notAvailableText': 'Not available on EMI'}",Baleno,False,15,"['Bluetooth', 'ParkingAssist']"
10417827760,TS13**1056,3686,816000,Hyundai Creta,Hyundai,Creta,SX PLUS AT 1.6 PETROL,2017,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Petrol,1,1493596800000,TS13,Red,"{'value': 78167, 'display': '78.17k km'}","{'cashDownPayment': 0, 'emiStartingValue': 15532, 'emiEndingValue': 15532, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 15953, 'emiOriginalEndingValue': 15953, 'tenure': 72, 'displayText': 'EMI ₹15,532/m', 'notAvailableText': 'Not available on EMI'}",Creta,False,15,"['RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart', 'TopModel', 'GpsNavigation']"
10027844774,DL5C*1758,2,425000,Maruti Baleno,Maruti,Baleno,DELTA PETROL 1.2,2016,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1467331200000,DL5C,Blue,"{'value': 20530, 'display': '20.53k km'}","{'cashDownPayment': 0, 'emiStartingValue': 8309, 'emiEndingValue': 8309, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 8309, 'emiOriginalEndingValue': 8309, 'tenure': 72, 'displayText': 'EMI ₹8,309/m', 'notAvailableText': 'Not available on EMI'}",Baleno,False,15,"['Bluetooth', 'ParkingAssist']"
10097742715,DL4C**7322,134,715000,KIA SONET,KIA,SONET,HTK PLUS 1.2,2020,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1604188800000,DL4C,Red,"{'value': 44197, 'display': '44.20k km'}","{'cashDownPayment': 0, 'emiStartingValue': 13978, 'emiEndingValue': 13978, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 13978, 'emiOriginalEndingValue': 13978, 'tenure': 72, 'displayText': 'EMI ₹13,978/m', 'notAvailableText': 'Not available on EMI'}",SONET,False,15,"['InfotainmentSystem', 'RearAc', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist']"
15163524760,******XXXX,404,438000,Hyundai Elite i20,Hyundai,Elite i20,ASTA 1.4 CRDI,2017,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Diesel,1,1517443200000,UP15,White,"{'value': 82270, 'display': '82.27k km'}","{'cashDownPayment': 0, 'emiStartingValue': 20618, 'emiEndingValue': 20618, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 20618, 'emiOriginalEndingValue': 20618, 'tenure': 24, 'displayText': 'EMI ₹20,618/m', 'notAvailableText': 'Not available on EMI'}",i20,False,10,"['RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'TopModel', 'GpsNavigation']"
10669044714,MH14**8436,2423,730000,Tata Tiago,Tata,Tiago,XT Rhythm CNG,2024,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,CNG,1,1711929600000,MH14,,"{'value': 22564, 'display': '22.56k km'}","{'cashDownPayment': 0, 'emiStartingValue': 14272, 'emiEndingValue': 14272, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 14272, 'emiOriginalEndingValue': 14272, 'tenure': 72, 'displayText': 'EMI ₹14,272/m', 'notAvailableText': 'Not available on EMI'}",Tiago,False,13,"['InfotainmentSystem', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist']"
10992425707,PB65**3504,769,384000,Hyundai GRAND I10 NIOS,Hyundai,GRAND I10 NIOS,ERA 1.2 KAPPA VTVT,2020,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1596240000000,PB65,White,"{'value': 57661, 'display': '57.66k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7507, 'emiEndingValue': 7507, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7507, 'emiOriginalEndingValue': 7507, 'tenure': 72, 'displayText': 'EMI ₹7,507/m', 'notAvailableText': 'Not available on EMI'}",i10,False,15,['ParkingAssist']
13915846754,******XXXX,173,615000,Hyundai Creta,Hyundai,Creta,SX PLUS AT 1.6 DIESEL,2017,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Diesel,2,1498867200000,UP78,White,"{'value': 84323, 'display': '84.32k km'}","{'cashDownPayment': 0, 'emiStartingValue': 12023, 'emiEndingValue': 12023, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 12023, 'emiOriginalEndingValue': 12023, 'tenure': 72, 'displayText': 'EMI ₹12,023/m', 'notAvailableText': 'Not available on EMI'}",Creta,False,14,"['RearAc', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart', 'SpecialRegNo', 'TopModel', 'GpsNavigation']"
10274146718,KA03**3404,4709,861000,KIA SONET,KIA,SONET,HTK PLUS 1.0 IMT,2023,"{'value': 'Manual', 'display': 'Manual'}",SUV,Petrol,1,1680307200000,KA03,Black,"{'value': 32784, 'display': '32.78k km'}","{'cashDownPayment': 0, 'emiStartingValue': 16388, 'emiEndingValue': 16388, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 16833, 'emiOriginalEndingValue': 16833, 'tenure': 72, 'displayText': 'EMI ₹16,388/m', 'notAvailableText': 'Not available on EMI'}",SONET,False,15,"['InfotainmentSystem', 'RearAc', 'Sunroof/Moonroof', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'PushButtonStart', 'Tpms']"
10255528707,KA53**5475,4709,513000,Maruti Baleno,Maruti,Baleno,DELTA PETROL 1.2,2017,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,1,1504224000000,KA53,Red,"{'value': 52426, 'display': '52.43k km'}","{'cashDownPayment': 0, 'emiStartingValue': 10029, 'emiEndingValue': 10029, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 10029, 'emiOriginalEndingValue': 10029, 'tenure': 72, 'displayText': 'EMI ₹10,029/m', 'notAvailableText': 'Not available on EMI'}",Baleno,False,15,"['Bluetooth', 'ParkingAssist']"
13923723724,******XXXX,173,232000,Maruti Alto 800,Maruti,Alto 800,LXI,2019,"{'value': 'Manual', 'display': 'Manual'}",Hatchback,Petrol,2,1554076800000,UP78,Silver,"{'value': 61127, 'display': '61.13k km'}","{'cashDownPayment': 0, 'emiStartingValue': 4536, 'emiEndingValue': 4536, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 4536, 'emiOriginalEndingValue': 4536, 'tenure': 72, 'displayText': 'EMI ₹4,536/m', 'notAvailableText': 'Not available on EMI'}",Alto,False,15,[]
10513124748,UP32**4043,134,665000,Honda Amaze,Honda,Amaze,1.5L I-DTEC VX,2022,"{'value': 'Manual', 'display': 'Manual'}",Sedan,Diesel,2,1643673600000,UP32,White,"{'value': 56793, 'display': '56.79k km'}","{'cashDownPayment': 0, 'emiStartingValue': 13001, 'emiEndingValue': 13001, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 13001, 'emiOriginalEndingValue': 13001, 'tenure': 72, 'displayText': 'EMI ₹13,001/m', 'notAvailableText': 'Not available on EMI'}",Amaze,False,10,"['InfotainmentSystem', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'TopModel']"
10189043715,HR26**5790,5,911000,Maruti XL6,Maruti,XL6,ALPHA AT,2022,"{'value': 'Automatic', 'display': 'Auto'}",SUV,Petrol,2,1640995200000,HR26,Silver,"{'value': 90841, 'display': '90.84k km'}","{'cashDownPayment': 0, 'emiStartingValue': 17340, 'emiEndingValue': 17340, 'roiMinDiscounted': 11.0, 'roiMaxDiscounted': 11.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 17810, 'emiOriginalEndingValue': 17810, 'tenure': 72, 'displayText': 'EMI ₹17,340/m', 'notAvailableText': 'Not available on EMI'}",XL6,False,15,"['InfotainmentSystem', 'RearAc', 'LeatherSeats', 'AlloyWheels', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'CruiseControl', 'PushButtonStart', 'TopModel']"
10214124723,KA41**8510,4709,476000,Hyundai Grand i10,Hyundai,Grand i10,ASTA (O) AT 1.2 KAPPA VTVT,2016,"{'value': 'Automatic', 'display': 'Auto'}",Hatchback,Petrol,2,1483228800000,KA41,White,"{'value': 24261, 'display': '24.26k km'}","{'cashDownPayment': 0, 'emiStartingValue': 9306, 'emiEndingValue': 9306, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 9306, 'emiOriginalEndingValue': 9306, 'tenure': 72, 'displayText': 'EMI ₹9,306/m', 'notAvailableText': 'Not available on EMI'}",i10,False,15,"['RearAc', 'AlloyWheels', 'Bluetooth', 'ParkingAssist', 'PushButtonStart']"
15074029743,GJ11**3132,1606,390000,Renault Kwid,Renault,Kwid,CLIMBER AMT 1.0,2022,"{'value': 'Automatic', 'display': 'Auto'}",Hatchback,Petrol,1,1677628800000,GJ11,Silver,"{'value': 34472, 'display': '34.47k km'}","{'cashDownPayment': 0, 'emiStartingValue': 7625, 'emiEndingValue': 7625, 'roiMinDiscounted': 12.0, 'roiMaxDiscounted': 12.0, 'roiMinOriginal': 12.0, 'roiMaxOriginal': 12.0, 'emiOriginalStartingValue': 7625, 'emiOriginalEndingValue': 7625, 'tenure': 72, 'displayText': 'EMI ₹7,625/m', 'notAvailableText': 'Not available on EMI'}",Kwid,False,15,"['InfotainmentSystem', 'Bluetooth', 'AppleCarplayAndroidAuto', 'ParkingAssist', 'Tpms']"
